"date","open","high","low","close","volume"
"2019-05-05T03:15:00Z","5813","5813","5807.10000003","5811.09323668","7895.53023877"
"2019-05-05T03:20:00Z","5811.09323673","5811.09323673","5811.09323673","5811.09323673","1.03112038"
"2019-05-05T03:25:00Z","5812.14112627","5812.14112627","5812.14112627","5812.14112627","7.70108699"
"2019-05-05T03:30:00Z","5811.09323673","5811.09323673","5807","5807","650.64583091"
"2019-05-05T03:35:00Z","5801.31643039","5801.31643039","5801.31643039","5801.31643039","7.10661262"
"2019-05-05T03:40:00Z","5802.77","5815.63922039","5802.77","5815.63922039","2501.19477103"
"2019-05-05T03:45:00Z","5817.93095168","5817.93095168","5817.93095168","5817.93095168","7.12696541"
"2019-05-05T03:50:00Z","5817.21091999","5817.21091999","5816.81486823","5816.81486823","430.37955235"
"2019-05-05T03:55:00Z","5818.19999999","5818.19999999","5811.17727061","5811.17727061","1795.92400728"
"2019-05-05T04:00:00Z","5811.1772706","5811.1772706","5809.50745944","5809.54343903","3237.59966694"
"2019-05-05T04:05:00Z","5805.4116611","5805.4116611","5805.4116611","5805.4116611","547.18559286"
"2019-05-05T04:10:00Z","5803.31600501","5808.64412862","5803.31600501","5808.64412862","7605.15848787"
"2019-05-05T04:15:00Z","5805","5808.64412862","5791.8","5794.76206147","15213.52852683"
"2019-05-05T04:20:00Z","5788.21549211","5788.21549211","5779.53316888","5779.53316888","18152.03995595"
"2019-05-05T04:25:00Z","5795.59999997","5796.39999997","5795.59999997","5796.39999997","272.60599516"
"2019-05-05T04:30:00Z","5796.39999992","5796.39999992","5795.89999986","5795.89999986","1895.53438966"
"2019-05-05T04:35:00Z","5792.83676182","5792.83676182","5789.49999991","5789.49999991","10.21167271"
"2019-05-05T04:40:00Z","5787.19","5787.19","5778.82696953","5786.0687422","7894.50686166"
"2019-05-05T04:45:00Z","5784.49999999","5803.40000061","5784.49999999","5803.40000061","10039.06617795"
"2019-05-05T04:50:00Z","5799.09999856","5799.09999856","5799.09999856","5799.09999856","23.12750668"
"2019-05-05T04:55:00Z","5797","5797","5797","5797","29.98909837"
"2019-05-05T05:00:00Z","5806.92707212","5806.92707212","5806.9270721","5806.9270721","52.32349059"
"2019-05-05T05:05:00Z","5802.7556121","5804.35472729","5802.7556121","5804.35472729","1008.4793815"
"2019-05-05T05:10:00Z","5803.67237078","5804.49999877","5791.72990736","5794.04383929","2120.29647092"
"2019-05-05T05:15:00Z","5792.88052808","5792.88052808","5792.88052808","5792.88052808","8816.03008991"
"2019-05-05T05:20:00Z","5795.99999887","5806.4999987","5795.99999887","5806.4999987","2933.4176699"
"2019-05-05T05:25:00Z","5805.31990839","5805.42016239","5805.31990839","5805.42016239","1903.67209128"
"2019-05-05T05:30:00Z","5805.42016239","5805.42016239","5801.15042263","5802.97365083","771.22070393"
"2019-05-05T05:35:00Z","5801.24666766","5805.52415626","5801.24666766","5805.52415626","21218.67730771"
"2019-05-05T05:40:00Z","5805.52415626","5807.08608699","5805.52415625","5807.08608699","40327.8049184"
"2019-05-05T05:45:00Z","5804.89137915","5807.4","5804.89137915","5807.4","5732.30010868"
"2019-05-05T05:50:00Z","5807.4","5818.14280001","5807.4","5818.14280001","108.42228772"
"2019-05-05T05:55:00Z","5818.14269461","5823.3585323","5818.14269461","5822.84920005","194.57563059"
"2019-05-05T06:00:00Z","5818.14","5821.76595001","5818.14","5821.76595001","3430.1603362"
"2019-05-05T06:05:00Z","5823.8","5826.47470978","5822.79999999","5822.79999999","2829.30640178"
"2019-05-05T06:10:00Z","5818.14000001","5818.14000001","5815.26007125","5815.26007125","335.28795545"
"2019-05-05T06:15:00Z","5815.37386168","5815.37386169","5800.03130001","5807.69350949","7585.42564906"
"2019-05-05T06:20:00Z","5807.69350949","5811.66819264","5807.69350949","5807.6936","3533.27520256"
"2019-05-05T06:25:00Z","5807.69350949","5807.6936","5799.83611082","5803.64096029","15948.71708967"
"2019-05-05T06:30:00Z","5803.64096029","5803.64669553","5803.64096029","5803.64669553","3903.83687657"
"2019-05-05T06:35:00Z","5803.64669553","5803.64669553","5803.64669553","5803.64669553","1175.75608309"
"2019-05-05T06:40:00Z","5801.49116801","5801.49116801","5796.7338386","5796.7338386","17410.30886493"
"2019-05-05T06:45:00Z","5796.2","5796.2","5785","5793.10687649","744.59965474"
"2019-05-05T06:50:00Z","5793.10687649","5793.10687649","5793.10687649","5793.10687649","0"
"2019-05-05T06:55:00Z","5804","5804","5800.3","5800.3","97.86307414"
"2019-05-05T07:00:00Z","5800","5800","5800","5800","5800"
"2019-05-05T07:05:00Z","5798","5798","5795.81187968","5795.81187968","1312.61363407"
"2019-05-05T07:10:00Z","5795","5796.57679284","5791.2","5795.0935747","6383.28982905"
"2019-05-05T07:15:00Z","5800.55580847","5800.55580851","5798.74994456","5798.74994456","436.90610634"
"2019-05-05T07:20:00Z","5806","5806","5792.24381093","5792.24381093","42.82469498"
"2019-05-05T07:25:00Z","5795.00000001","5795.05769514","5785","5785","1818.16661798"
"2019-05-05T07:30:00Z","5785","5785","5785","5785","95.35698965"
"2019-05-05T07:35:00Z","5785","5785","5765","5774.64221941","19074.06068121"
"2019-05-05T07:40:00Z","5773.92630298","5773.92630298","5769.56062051","5769.56062051","6109.95895601"
"2019-05-05T07:45:00Z","5769.56062051","5769.56062109","5769.56062051","5769.56062051","16525.69115547"
"2019-05-05T07:50:00Z","5769.56062051","5769.56062051","5740","5755","29069.91422543"
"2019-05-05T07:55:00Z","5756.24365577","5756.24365577","5747.09865333","5750.39077464","22766.83933717"
"2019-05-05T08:00:00Z","5744.94464307","5744.94464307","5712.63","5729","7307.49094832"
"2019-05-05T08:05:00Z","5724.37809056","5739.1059891","5721.0548442","5727.00000092","2227.10908606"
"2019-05-05T08:10:00Z","5730","5742.92609275","5730","5742.92609275","1950.53095225"
"2019-05-05T08:15:00Z","5734.69000113","5735.70000073","5734.69000113","5735.70000073","269.43464357"
"2019-05-05T08:20:00Z","5737.40730069","5744","5737.40730069","5744","10.97155243"
"2019-05-05T08:25:00Z","5735.00000304","5755","5735.00000304","5739.06526411","714.69181521"
"2019-05-05T08:30:00Z","5756","5770","5756","5769.99999994","1261.13725593"
"2019-05-05T08:35:00Z","5769.99999994","5769.99999994","5769.99999994","5769.99999994","0"
"2019-05-05T08:40:00Z","5760.20000302","5765.00000006","5760.20000302","5761.50000055","45.56471088"
"2019-05-05T08:45:00Z","5761.50000334","5765","5761.50000334","5761.50000557","321.6615275"
"2019-05-05T08:50:00Z","5757.87091296","5779.29506805","5757.87091296","5779.29506805","1801.60476104"
"2019-05-05T08:55:00Z","5778.99999952","5780","5778.99999952","5780","15372.88029733"
"2019-05-05T09:00:00Z","5779.89999962","5779.89999962","5779.89999962","5779.89999962","19.36965867"
"2019-05-05T09:05:00Z","5780.02360969","5780.02360969","5779.89999961","5779.95335173","2243.13733055"
"2019-05-05T09:10:00Z","5779.89999961","5779.89999961","5765.1804816","5769.46050604","1683.09287278"
"2019-05-05T09:15:00Z","5765.18048158","5770","5765.18048158","5770","2467.61829284"
"2019-05-05T09:20:00Z","5773","5781.1361","5773","5781.1361","99.39098616"
"2019-05-05T09:25:00Z","5782.89840469","5785.1361","5776.98494016","5776.98494016","6225.79908712"
"2019-05-05T09:30:00Z","5779.99999984","5780","5779.99999984","5780","2624.02821353"
"2019-05-05T09:35:00Z","5780","5780","5776.98494051","5777.5","2562.34055287"
"2019-05-05T09:40:00Z","5778","5778.88","5772.00000029","5772.00000029","12705.76468689"
"2019-05-05T09:45:00Z","5775","5775","5764.5","5764.5","139.48487834"
"2019-05-05T09:50:00Z","5764.5","5765.52501565","5763.49999999","5765.52501565","35026.31185113"
"2019-05-05T09:55:00Z","5765.59496634","5765.59496634","5761.81522486","5761.81522486","5311.13048734"
"2019-05-05T10:00:00Z","5761.87","5763.58965203","5761.81522486","5763.58965203","2470.42163519"
"2019-05-05T10:05:00Z","5763.82827973","5767.86810688","5763.82827973","5767.86810688","6618.31952969"
"2019-05-05T10:10:00Z","5761.99999999","5761.99999999","5750.40172631","5750.40172631","8018.14716617"
"2019-05-05T10:15:00Z","5752.99999985","5754","5752","5754","103.30213365"
"2019-05-05T10:20:00Z","5762","5762.931061","5762","5762.931061","51.0024533"
"2019-05-05T10:25:00Z","5762.809999","5762.809999","5762","5762","8.69403307"
"2019-05-05T10:30:00Z","5752","5767.2244064","5752","5764.13944654","977.47253272"
"2019-05-05T10:35:00Z","5767.2244064","5770","5767.2244064","5770","14.57445552"
"2019-05-05T10:40:00Z","5774.7134281","5787.34770779","5774.7134281","5787.34770779","2550.97803829"
"2019-05-05T10:45:00Z","5784.4380675","5788.57719515","5784.4380675","5788.57719515","1698.91550632"
"2019-05-05T10:50:00Z","5785.99999999","5785.99999999","5780.72664114","5784.99999999","3476.10471103"
"2019-05-05T10:55:00Z","5785","5795.62078623","5785","5795.62078623","29054.12130151"
"2019-05-05T11:00:00Z","5795.62078623","5795.62078623","5794","5794","7368.41179175"
"2019-05-05T11:05:00Z","5794","5794","5788.18031517","5788.18031517","4974.50086797"
"2019-05-05T11:10:00Z","5783.92355682","5785.44142233","5783.92355682","5785.44142233","10.78544235"
"2019-05-05T11:15:00Z","5782.99999997","5784.5441119","5782.99999997","5783","106.44379331"
"2019-05-05T11:20:00Z","5780.31414039","5780.57863107","5780.31414039","5780.57863107","5.78049689"
"2019-05-05T11:25:00Z","5778","5779","5778","5779","4.50271483"
"2019-05-05T11:30:00Z","5780","5780","5780","5780","195.5831198"
"2019-05-05T11:35:00Z","5776.81999224","5776.81999224","5776.81999224","5776.81999224","8.12111131"
"2019-05-05T11:40:00Z","5774.99999997","5774.99999997","5774.99999997","5774.99999997","2.13392024"
"2019-05-05T11:45:00Z","5774.99999997","5774.99999997","5774.99999997","5774.99999997","0"
"2019-05-05T11:50:00Z","5774.99999997","5774.99999997","5774.99999997","5774.99999997","0"
"2019-05-05T11:55:00Z","5771.345933","5771.345933","5760.22866069","5764.6861894","406.80289441"
"2019-05-05T12:00:00Z","5765","5775","5765","5775","30.48068584"
"2019-05-05T12:05:00Z","5776","5780.77813254","5772.07477977","5772.07477977","256.27060677"
"2019-05-05T12:10:00Z","5771.91087406","5779.03633998","5771.91087406","5779.03633998","990.8061879"
"2019-05-05T12:15:00Z","5778","5785.7090407","5778","5784.67075834","2319.58490273"
"2019-05-05T12:20:00Z","5782.56460369","5784.46650024","5782.56460369","5784.46650024","64.9380783"
"2019-05-05T12:25:00Z","5784.61589632","5784.61589632","5771.94631556","5771.94631556","15284.01145845"
"2019-05-05T12:30:00Z","5774.52184306","5774.52184306","5774.52184306","5774.52184306","244.76875727"
"2019-05-05T12:35:00Z","5774.99066019","5775.04774695","5774.99066019","5775.04774695","11.82953872"
"2019-05-05T12:40:00Z","5783.91278612","5789.94457364","5783.91278612","5783.91278613","42.84087689"
"2019-05-05T12:45:00Z","5785.99999999","5799.99999984","5785.99999999","5799.99999984","2906.6705776"
"2019-05-05T12:50:00Z","5795.52845466","5795.52845474","5784.87079659","5784.87079659","1724.7066539"
"2019-05-05T12:55:00Z","5790","5791.65665133","5790","5791.65665133","3.21450893"
"2019-05-05T13:00:00Z","5792","5802.721072","5792","5796.93294576","6863.02080507"
"2019-05-05T13:05:00Z","5796.38181861","5796.38181861","5788","5794.68503973","176.00198218"
"2019-05-05T13:10:00Z","5789.00048577","5789.00048577","5788.00000015","5788.00000015","8.71868157"
"2019-05-05T13:15:00Z","5788.94330479","5788.94330479","5788.94330479","5788.94330479","29.96067607"
"2019-05-05T13:20:00Z","5788","5788","5786.45518577","5786.57210885","10320.75219016"
"2019-05-05T13:25:00Z","5786.46642698","5786.51383146","5786.46642698","5786.51383146","708.67659676"
"2019-05-05T13:30:00Z","5788.99999996","5788.99999997","5788.09781635","5788.09781635","5096.35413509"
"2019-05-05T13:35:00Z","5785.56852807","5785.56852807","5781.39218952","5781.39218952","165.5304611"
"2019-05-05T13:40:00Z","5781.39218903","5783.50939079","5777.8487535","5777.8487535","22.97005493"
"2019-05-05T13:45:00Z","5780.9999982","5780.9999982","5766.00000001","5766.00000001","706.04101972"
"2019-05-05T13:50:00Z","5768.87714956","5779.99999955","5768.87714956","5779.99999955","45.83643806"
"2019-05-05T13:55:00Z","5777","5782.69093433","5777","5782.69093433","634.94212133"
"2019-05-05T14:00:00Z","5782.69093433","5782.69093433","5782.69093433","5782.69093433","0"
"2019-05-05T14:05:00Z","5776.83721507","5776.99999778","5772.10005039","5776.99999778","6107.49762636"
"2019-05-05T14:10:00Z","5761.61757444","5761.61757444","5740.00000002","5750.88146801","25896.52190143"
"2019-05-05T14:15:00Z","5757.09992821","5759","5750.88146804","5752.3","1041.75090741"
"2019-05-05T14:20:00Z","5754.7650607","5763.77227082","5754.7650607","5763.77227082","231.20299236"
"2019-05-05T14:25:00Z","5762.22956256","5762.22956257","5753.70000155","5753.70000351","5997.8913789"
"2019-05-05T14:30:00Z","5764.804641","5774.69998847","5758.200001","5774.69998847","1379.58423715"
"2019-05-05T14:35:00Z","5773.41513978","5777.72480093","5773.41513978","5777.72480093","1041.0041144"
"2019-05-05T14:40:00Z","5777.94503535","5778","5774.80000007","5774.80000007","472.3875233"
"2019-05-05T14:45:00Z","5776.83982487","5776.83982487","5770.99947198","5770.99947198","213.21019654"
"2019-05-05T14:50:00Z","5776.83982487","5776.83982488","5773.70903542","5776.83982488","75.90860231"
"2019-05-05T14:55:00Z","5777.99999999","5786.12868515","5777.50001569","5784.16707723","15436.77414074"
"2019-05-05T15:00:00Z","5782.36734331","5782.36734332","5782.36734331","5782.36734332","539.28815349"
"2019-05-05T15:05:00Z","5775.94625567","5775.94625567","5775.94625567","5775.94625567","7127.4670822"
"2019-05-05T15:10:00Z","5778.168528","5787.51124002","5778.168528","5787.51124002","3462.77492693"
"2019-05-05T15:15:00Z","5776.51964049","5785.8133109","5776.51964049","5785.8133109","501.59175499"
"2019-05-05T15:20:00Z","5777.72355683","5777.72355683","5777.40485758","5777.40485758","12.07384923"
"2019-05-05T15:25:00Z","5777.34857484","5777.34857484","5777.34857484","5777.34857484","3.09995192"
"2019-05-05T15:30:00Z","5777.56987167","5777.80236473","5777.10476892","5777.10476892","5198.32953562"
"2019-05-05T15:35:00Z","5777.10476892","5777.10476892","5777.10476892","5777.10476892","0"
"2019-05-05T15:40:00Z","5779.77065794","5779.77065794","5779.77065794","5779.77065794","149.99996038"
"2019-05-05T15:45:00Z","5775.97905309","5775.97905309","5774.42784446","5774.42784446","89.43346981"
"2019-05-05T15:50:00Z","5771.63369445","5771.63369445","5771.63369445","5771.63369445","244.94126574"
"2019-05-05T15:55:00Z","5777.76641889","5777.82011139","5777.76641889","5777.82011139","2753.31190692"
"2019-05-05T16:00:00Z","5777.8201113","5777.8201113","5762.7550118","5762.7550118","3712.94426837"
"2019-05-05T16:05:00Z","5759.8829275","5761.080298","5750.98016356","5750.98016356","2975.88145267"
"2019-05-05T16:10:00Z","5751.65430876","5756.1620525","5750","5754.39234188","1863.20876663"
"2019-05-05T16:15:00Z","5754.39234188","5754.39234188","5739.97493492","5747.99999997","28068.92085367"
"2019-05-05T16:20:00Z","5746.99999999","5746.99999999","5745.50633073","5745.50633073","3262.7901911"
"2019-05-05T16:25:00Z","5746","5757","5746","5757","13468.46033795"
"2019-05-05T16:30:00Z","5763.54760482","5763.54760482","5758.8543208","5758.8543208","1244.40159832"
"2019-05-05T16:35:00Z","5758.99999995","5766.60572001","5758.99999995","5766.60572","3535.0944149"
"2019-05-05T16:40:00Z","5767","5772.22406183","5767","5770.42730956","7465.04501318"
"2019-05-05T16:45:00Z","5769.28777267","5770","5769.28777267","5770","207.08075002"
"2019-05-05T16:50:00Z","5770","5770.99999999","5770","5770","1222.10748389"
"2019-05-05T16:55:00Z","5770","5770.05769702","5759.22658185","5759.22658185","1402.1285906"
"2019-05-05T17:00:00Z","5759.22658185","5759.22658185","5755.82874276","5755.82874276","792.28727424"
"2019-05-05T17:05:00Z","5755.56098032","5755.56098032","5755.56098032","5755.56098032","23.91550698"
"2019-05-05T17:10:00Z","5756","5770.73391842","5756","5770.73391842","3472.16302386"
"2019-05-05T17:15:00Z","5770.73391796","5770.73391797","5770.73391796","5770.73391797","577.07339179"
"2019-05-05T17:20:00Z","5768.19999862","5768.19999862","5768.19999862","5768.19999862","1.00251315"
"2019-05-05T17:25:00Z","5766.899998","5766.899998","5766.899998","5766.899998","109.57109996"
"2019-05-05T17:30:00Z","5766.64176361","5766.64176361","5761.83255997","5761.83255997","20.93521594"
"2019-05-05T17:35:00Z","5767","5770.99999997","5767","5770.99999997","149.96508569"
"2019-05-05T17:40:00Z","5770.733918","5770.733918","5756.5507589","5756.5507589","304.06022918"
"2019-05-05T17:45:00Z","5762.89712","5762.89712","5754.25","5760.49711978","20333.08861577"
"2019-05-05T17:50:00Z","5759.29711944","5759.29711944","5759.29711944","5759.29711944","233.3772012"
"2019-05-05T17:55:00Z","5756.69711885","5756.69711885","5745.5507589","5745.5507589","278.06448548"
"2019-05-05T18:00:00Z","5744","5744","5699.27264148","5700","43984.45943311"
"2019-05-05T18:05:00Z","5716.30887071","5721.35757064","5711.66195719","5721.35757064","5707.05297798"
"2019-05-05T18:10:00Z","5721","5736.26051381","5719","5736.2605138","1479.48261068"
"2019-05-05T18:15:00Z","5736.26051381","5744.487688","5736.26051381","5740.99999999","786.80152148"
"2019-05-05T18:20:00Z","5741","5747.3314828","5741","5747.3314828","15.1455315"
"2019-05-05T18:25:00Z","5748.05465095","5760.38859999","5748.05465095","5753.18019841","447.19959306"
"2019-05-05T18:30:00Z","5747.33148279","5747.3314828","5747.33148279","5747.3314828","1552.42641998"
"2019-05-05T18:35:00Z","5747.33148279","5747.33148279","5747.33148279","5747.33148279","376.22520409"
"2019-05-05T18:40:00Z","5749.80215543","5764.19749859","5749.80215543","5764.19749859","353.96118964"
"2019-05-05T18:45:00Z","5762","5764.19649858","5762","5764.19649858","279.91447154"
"2019-05-05T18:50:00Z","5764.19649859","5765","5764.19649859","5765","201.30891326"
"2019-05-05T18:55:00Z","5765.71938998","5772.89840469","5765.71938998","5772.89840469","146.61771388"
"2019-05-05T19:00:00Z","5774.99999999","5776.24389998","5774.99999999","5776.24389998","1737.99023537"
"2019-05-05T19:05:00Z","5776.39666468","5777.89840469","5776.39666468","5777.89840469","657.1594196"
"2019-05-05T19:10:00Z","5776.18268504","5776.18268504","5768.29840485","5770.14899602","19415.58757118"
"2019-05-05T19:15:00Z","5768.91716617","5768.91716617","5765.99999991","5765.99999991","15969.61796151"
"2019-05-05T19:20:00Z","5765.99999991","5765.99999991","5765.99999991","5765.99999991","0"
"2019-05-05T19:25:00Z","5765.85020056","5765.85020056","5765.85006254","5765.85006254","31592.05130247"
"2019-05-05T19:30:00Z","5765.85006254","5765.85006254","5765.85006254","5765.85006254","16093.14315935"
"2019-05-05T19:35:00Z","5765.85006254","5765.85006254","5765.85006226","5765.85006254","2412.77110171"
"2019-05-05T19:40:00Z","5765.85006254","5774.67727164","5765.85006254","5767.5255688","5401.62170411"
"2019-05-05T19:45:00Z","5762","5762","5757.28608035","5757.28608035","2116.75646511"
"2019-05-05T19:50:00Z","5762.72391883","5762.72391883","5762.72391883","5762.72391883","115.25447837"
"2019-05-05T19:55:00Z","5762.72391883","5762.72391883","5762.72391881","5762.72391881","177.59677827"
"2019-05-05T20:00:00Z","5762.72391883","5771.90157521","5762.72391882","5770.53960949","81.90877837"
"2019-05-05T20:05:00Z","5773.33066037","5782.41521781","5773.33066037","5782.41521781","339.82192307"
"2019-05-05T20:10:00Z","5782.89840469","5790","5779.02171153","5779.02171153","26291.15655241"
"2019-05-05T20:15:00Z","5781.5244005","5791.02762553","5781.5244005","5791.02762553","1061.88425273"
"2019-05-05T20:20:00Z","5791.02762553","5793.19043247","5784.38070001","5784.38070001","820.50973442"
"2019-05-05T20:25:00Z","5776.87320007","5799.56817309","5776.87320007","5799.56817309","893.86363655"
"2019-05-05T20:30:00Z","5795.29620001","5795.29620001","5795.29620001","5795.29620001","1020.60173218"
"2019-05-05T20:35:00Z","5793.12312465","5793.12312465","5786.81008079","5786.81008079","34.84783669"
"2019-05-05T20:40:00Z","5785.85792492","5785.85792492","5785.85792492","5785.85792492","634.59046714"
"2019-05-05T20:45:00Z","5788.13723792","5788.13723792","5786.80891226","5786.80891226","164.03714009"
"2019-05-05T20:50:00Z","5781.3001003","5795.29620001","5781.3001003","5795.29620001","1457.16711529"
"2019-05-05T20:55:00Z","5795.29620001","5800.6","5794","5800.6","10472.61227219"
"2019-05-05T21:00:00Z","5800.6","5819.09711529","5800.6","5815","2121.16691858"
"2019-05-05T21:05:00Z","5815.00000004","5815.64793532","5815.00000004","5815.00010005","12218.65119544"
"2019-05-05T21:10:00Z","5815.05396122","5815.05396122","5792.20734731","5792.20734731","9748.41966784"
"2019-05-05T21:15:00Z","5783.33507841","5783.33507841","5777.63704094","5781.6","7433.40004345"
"2019-05-05T21:20:00Z","5796.71560288","5796.71560288","5790.29968042","5790.76700001","8816.48741605"
"2019-05-05T21:25:00Z","5788.91156737","5795.0939065","5787.46432005","5795.0939065","4356.77391296"
"2019-05-05T21:30:00Z","5791.6634367","5794.78990005","5791.6634367","5794.78990005","48.52343576"
"2019-05-05T21:35:00Z","5794.78990002","5794.78990002","5786.4768771","5786.4768771","1572.58633606"
"2019-05-05T21:40:00Z","5786.47687715","5788.4861474","5785.58343133","5788.4861474","2260.96134586"
"2019-05-05T21:45:00Z","5788.4861474","5788.4861474","5788.4861474","5788.4861474","1.11040529"
"2019-05-05T21:50:00Z","5788.4861474","5788.4861474","5788.4861474","5788.4861474","0"
"2019-05-05T21:55:00Z","5796.78990001","5799.04830001","5796.78990001","5799.04830001","61.74248144"
"2019-05-05T22:00:00Z","5803.37734037","5803.37734037","5803.37734037","5803.37734037","1462.45108977"
"2019-05-05T22:05:00Z","5804.92235673","5806.31401978","5794.80876143","5794.80876143","422.39840404"
"2019-05-05T22:10:00Z","5794.80876143","5794.80876143","5794.80876143","5794.80876143","0"
"2019-05-05T22:15:00Z","5794.80876143","5794.80876143","5794.80876143","5794.80876143","0"
"2019-05-05T22:20:00Z","5792.33498002","5792.33498002","5788.34948345","5788.34948345","1754.36443502"
"2019-05-05T22:25:00Z","5786.8817795","5786.8817795","5780.8841951","5780.8841951","5144.26707318"
"2019-05-05T22:30:00Z","5786.39999999","5786.39999999","5765.1000811","5777.39999997","135115.23829084"
"2019-05-05T22:35:00Z","5777.4","5781.83995513","5777.4","5780.62854399","835.11281364"
"2019-05-05T22:40:00Z","5780.62854399","5787.09133199","5780.62854399","5785.89999973","5298.91835655"
"2019-05-05T22:45:00Z","5779","5779","5773.6","5773.6","29252.87878702"
"2019-05-05T22:50:00Z","5774.41591711","5774.41591711","5771.41400163","5771.41400163","17790.04491005"
"2019-05-05T22:55:00Z","5766.68928195","5766.68928195","5765.79999994","5765.79999994","443.76079429"
"2019-05-05T23:00:00Z","5766.39999999","5780.35911132","5766.39999999","5780.35911132","15962.08795344"
"2019-05-05T23:05:00Z","5780.35911133","5789.34570026","5780.35911133","5789.34570026","1480.83082605"
"2019-05-05T23:10:00Z","5786.82514708","5786.95371615","5786.82514708","5786.95371615","2543.23762126"
"2019-05-05T23:15:00Z","5787.58706928","5792.11239569","5787.58706928","5792.11239568","255.60815354"
"2019-05-05T23:20:00Z","5792.11239567","5795.61387972","5790.03753548","5790.50727445","29147.84248848"
"2019-05-05T23:25:00Z","5797.0759317","5802.02354089","5794.21029035","5802.02354089","13483.25961026"
"2019-05-05T23:30:00Z","5802.2064048","5803.74637051","5802.2064048","5803.5","4928.21755523"
"2019-05-05T23:35:00Z","5803.5","5803.58351484","5803.5","5803.5","10962.9672592"
"2019-05-05T23:40:00Z","5803.5","5804.16041584","5792.12560632","5804.16041584","28425.92066596"
"2019-05-05T23:45:00Z","5803.45890582","5803.45890582","5792.42531367","5792.42531367","2368.28171825"
"2019-05-05T23:50:00Z","5786.67174069","5786.67174069","5781.96306621","5783.81696309","3913.2520048"
"2019-05-05T23:55:00Z","5782.72677932","5782.72677932","5776.39331064","5776.39331064","1920.69997183"
"2019-05-06T00:00:00Z","5784","5784","5784","5784","1733.48163144"
"2019-05-06T00:05:00Z","5773.74325934","5783.90534724","5773.74325934","5783.90534724","21939.54896951"
"2019-05-06T00:10:00Z","5783.75047265","5793.77577663","5783.75047265","5783.75047268","912.23786493"
"2019-05-06T00:15:00Z","5786.06397287","5791.94516898","5786.06397287","5791.41225664","3565.64489322"
"2019-05-06T00:20:00Z","5786.01359785","5787.77577472","5775.40173967","5775.40173967","79.48020412"
"2019-05-06T00:25:00Z","5775.40173967","5775.40173967","5775.40173967","5775.40173967","71.86159122"
"2019-05-06T00:30:00Z","5782.09999999","5782.09999999","5742.09795251","5742.09795251","84144.70140549"
"2019-05-06T00:35:00Z","5742.09795251","5742.09795251","5742.09795251","5742.09795251","0"
"2019-05-06T00:40:00Z","5769.69999484","5769.69999484","5762.64265596","5762.64265596","3448.00883936"
"2019-05-06T00:45:00Z","5769.69999122","5769.69999122","5761","5761","1236.84614295"
"2019-05-06T00:50:00Z","5769.69998585","5769.69998585","5709","5725.08811894","117533.2927691"
"2019-05-06T00:55:00Z","5730.05577871","5730.05577871","5691","5717.02","53086.80624766"
"2019-05-06T01:00:00Z","5710.76745686","5721.4717405","5708.72399154","5721.4717405","9226.66274436"
"2019-05-06T01:05:00Z","5715.34793555","5732.5141404","5715.34793555","5719.92112927","6928.56028291"
"2019-05-06T01:10:00Z","5718.45677655","5718.45677655","5692.07341676","5692.07341676","1241.93174453"
"2019-05-06T01:15:00Z","5691.0005691","5700","5678.999569","5679.8","10088.06913496"
"2019-05-06T01:20:00Z","5677.03424999","5680.36010207","5661","5678.95877801","284001.74208021"
"2019-05-06T01:25:00Z","5679.00400459","5679.00400459","5650","5650","21269.68919868"
"2019-05-06T01:30:00Z","5650","5669.45999999","5650","5669.45999987","9854.17788756"
"2019-05-06T01:35:00Z","5669.45999991","5680.36010207","5669.45999991","5672.07560634","802.25900967"
"2019-05-06T01:40:00Z","5672.07560634","5680.36010207","5672.07560634","5680.20580848","1047.40405583"
"2019-05-06T01:45:00Z","5680.36010206","5694.20305363","5680.36010205","5694.20305363","3362.64553803"
"2019-05-06T01:50:00Z","5701.62795767","5701.62795767","5691.02166471","5691.02166471","3174.44046135"
"2019-05-06T01:55:00Z","5692.79999998","5692.8","5691.02","5691.02","1111.07945388"
"2019-05-06T02:00:00Z","5689.09958609","5689.09958609","5688.33491816","5689.09958562","5698.42720357"
"2019-05-06T02:05:00Z","5690.99999999","5691","5690.99950865","5690.99950865","15249.48434576"
"2019-05-06T02:10:00Z","5689.02425719","5689.02425719","5675.35590593","5678.25789501","14521.57996699"
"2019-05-06T02:15:00Z","5679.43550565","5679.43550582","5679.00372281","5679.43550582","16402.61179757"
"2019-05-06T02:20:00Z","5686.25355499","5691","5686.25355499","5691","1294.60921097"
"2019-05-06T02:25:00Z","5691","5691","5690.83915485","5690.83915485","3235.82742062"
"2019-05-06T02:30:00Z","5692.29681929","5692.2968193","5692.29681929","5692.2968193","788.44868473"
"2019-05-06T02:35:00Z","5705.05","5710.74956344","5705.05","5710.74956344","3709.47111777"
"2019-05-06T02:40:00Z","5712.89840469","5716.42999999","5712.89840469","5716.42999994","14041.19227592"
"2019-05-06T02:45:00Z","5716.42999994","5716.42999994","5700.46905333","5702.14347992","55279.24207022"
"2019-05-06T02:50:00Z","5703","5706.75608834","5700.10970016","5706.75608834","2111.50572228"
"2019-05-06T02:55:00Z","5702.03289154","5705.65608755","5695.66998521","5705.65608624","7600.84617059"
"2019-05-06T03:00:00Z","5697.9482532","5697.9482532","5690.9705551","5694.10316319","11207.33183567"
